peak,psr,pnr,ratio_peak_to_median,periodic_sum,fwhm,w_peak_80,w_mean_80,w_std_80,w_energy_80,sharpness_80,w_peak_160,w_mean_160,w_std_160,w_energy_160,sharpness_160,label
0.015483,1.00452,9.617319,9.617319,1.479373,3.0,0.015483,0.004318,0.00357,0.002511,3.126912,0.015483,0.003009,0.003047,0.002934,4.093004,1.0
0.009875,1.008478,7.237698,7.237698,1.210803,2.0,0.009875,0.001913,0.001938,0.000593,4.10714,0.009875,0.002067,0.001824,0.001216,4.277971,0.0
0.016968,1.031638,10.884725,10.884725,1.120256,3.0,0.016968,0.00342,0.003931,0.002172,3.446012,0.016968,0.002788,0.003111,0.002792,4.556523,1.0
0.016953,1.117369,11.381931,11.381931,1.312994,3.0,0.016953,0.00379,0.003274,0.002007,4.019215,0.016953,0.003085,0.002797,0.002774,4.957025,1.0
0.00965,1.164594,7.251764,7.251764,0.935657,2.0,0.00965,0.002489,0.001768,0.000746,4.047468,0.00965,0.002028,0.001531,0.001033,4.976119,0.0
0.01628,1.016701,10.849378,10.849378,1.665287,2.0,0.01628,0.003584,0.003526,0.002022,3.600203,0.01628,0.003026,0.002982,0.002888,4.442655,1.0
0.010869,1.024297,8.127418,8.127418,1.010845,2.0,0.010869,0.00211,0.002136,0.000721,4.099861,0.010869,0.001946,0.001737,0.001089,5.133484,0.0
0.020695,1.087439,13.05091,13.05091,1.133524,2.0,0.020695,0.003867,0.004084,0.002531,4.119502,0.020695,0.002955,0.003257,0.003094,5.444789,1.0
0.010356,1.238533,7.053726,7.053726,1.145075,2.0,0.010356,0.002394,0.002139,0.000825,3.720704,0.010356,0.002019,0.00179,0.001165,4.654758,0.0
0.013167,1.094523,9.130291,9.130291,1.1544,2.0,0.013167,0.002944,0.002637,0.00125,3.875036,0.013167,0.002302,0.002199,0.001622,4.938103,1.0
0.021897,1.055819,15.507344,15.507344,1.032318,2.0,0.021897,0.003764,0.003886,0.002341,4.665201,0.021897,0.00326,0.003096,0.003234,6.017679,1.0
0.0106155771327772,1.0714424140259902,7.795776607398277,7.795776607398277,1.1497974161688922,3.0,0.0106155771327772,0.0027989774423721,0.0024822576977568,0.0011196702400784,3.147719907388571,0.0106155771327772,0.002379655413852,0.0021360145177991,0.0016360508654278,3.853938122707374,1.0
0.0104181911747175,1.0200514003343817,7.665000672765386,7.665000672765386,1.2927284232808185,2.0,0.0104181911747175,0.0024435559671175,0.0022454044275263,0.0008810245446072,3.549955257335924,0.0104181911747175,0.0019371344858575,0.0018956256256174,0.0011753418446073,4.471655646906696,1.0
0.010719,1.026091,7.996282,7.996282,1.438935,2.0,0.010719,0.003316,0.002315,0.001308,3.195773,0.010719,0.003012,0.002128,0.002177,3.618964,0.0
0.015164,1.013389,10.360357,10.360357,1.499777,3.0,0.015164,0.004083,0.003812,0.002497,2.905749,0.015164,0.003387,0.00321,0.003484,3.667143,1.0
0.010822,1.065571,7.14415,7.14415,1.28292,3.0,0.010822,0.002656,0.002378,0.001017,3.432376,0.010822,0.002227,0.002048,0.001464,4.194742,0.0
0.010822,1.011904,7.337632,7.337632,1.559412,2.0,0.010822,0.00266,0.002323,0.000997,3.512992,0.010822,0.002294,0.001912,0.001427,4.457659,0.0
0.014068,1.004228,10.276371,10.276371,1.51539,2.0,0.014068,0.002757,0.002974,0.001316,3.80241,0.014068,0.002357,0.002455,0.001854,4.767375,1.0
0.0120844720037011,1.0496490754276633,8.842211125833503,8.842211125833503,1.275474743157688,2.0,0.0120844720037011,0.002481230211415,0.0024460141719618,0.0009711590953181,3.924473303964153,0.0120844720037011,0.0021413117503031,0.001994157808509,0.0013699010203558,4.983646010852861,1.0
0.014234,1.011713,9.314348,9.314348,1.494674,3.0,0.014234,0.003644,0.003501,0.002043,3.024206,0.014234,0.003042,0.002863,0.002792,3.908263,1.0
0.013746,1.045973,9.793993,9.793993,1.119182,4.0,0.013746,0.003262,0.002524,0.001361,4.152806,0.013746,0.002709,0.00223,0.00197,4.948389,1.0
0.013392,1.027648,8.526365,8.526365,1.076183,4.0,0.013392,0.003873,0.003044,0.001942,3.125654,0.013392,0.002865,0.002616,0.002409,4.021657,1.0
0.013346,1.091102,9.053804,9.053804,1.054289,4.0,0.013346,0.002816,0.002849,0.001284,3.694675,0.013346,0.002318,0.002345,0.00174,4.700173,1.0
0.011339,1.21655,7.208826,7.208826,1.269601,2.0,0.011339,0.002203,0.001968,0.000698,4.640063,0.011339,0.002135,0.001821,0.00126,5.051061,0.0
0.018955,1.041473,12.908638,12.908638,1.043691,2.0,0.018955,0.004186,0.003923,0.002633,3.763395,0.018955,0.00306,0.003128,0.003064,5.079191,1.0
0.02161,1.153548,15.231735,15.231735,1.124819,2.0,0.02161,0.00322,0.004045,0.002138,4.545738,0.02161,0.002759,0.003295,0.002955,5.719957,1.0
0.017482,1.058705,11.634615,11.634615,1.22078,2.0,0.017482,0.00398,0.003404,0.002194,3.965113,0.017482,0.003023,0.002797,0.002714,5.167892,1.0
0.019484,1.003909,13.793963,13.793963,1.368991,2.0,0.019484,0.004387,0.004494,0.003155,3.358835,0.019484,0.003817,0.003664,0.004479,4.274889,1.0
0.019432,1.046972,14.118306,14.118306,1.241901,3.0,0.019432,0.004656,0.004329,0.003234,3.412099,0.019432,0.003608,0.003535,0.004082,4.475234,1.0
0.009331,1.145087,7.028882,7.028882,1.04239,2.0,0.009331,0.00213,0.001806,0.000624,3.984731,0.009331,0.001953,0.001595,0.001017,4.62287,0.0
0.014876,1.019584,10.539321,10.539321,1.044433,2.0,0.014876,0.002936,0.00274,0.00129,4.35688,0.014876,0.002309,0.002266,0.001675,5.544156,1.0
0.011601,1.090135,8.263616,8.263616,1.542596,3.0,0.011601,0.00322,0.002797,0.001455,2.995212,0.011601,0.002579,0.002546,0.002101,3.542934,0.0
0.011587,1.03434,7.69597,7.69597,1.955882,2.0,0.011587,0.002781,0.002606,0.001162,3.37835,0.011587,0.002505,0.002261,0.001822,4.015241,0.0
0.009753,1.16838,7.241327,7.241327,1.469295,2.0,0.009753,0.001881,0.001948,0.000586,4.039935,0.009753,0.001763,0.001598,0.000906,4.996974,0.0
0.013426,1.016198,9.111137,9.111137,1.960954,2.0,0.013426,0.002567,0.002581,0.00106,4.206295,0.013426,0.002115,0.002124,0.001438,5.32223,0.0
0.012446,1.00507,9.023644,9.023644,1.361633,3.0,0.012446,0.002985,0.00277,0.001326,3.41475,0.012446,0.002585,0.00237,0.001968,4.159319,1.0
0.020933,1.064924,15.451448,15.451448,1.366503,2.0,0.020933,0.00388,0.004398,0.002752,3.876085,0.020933,0.003142,0.003565,0.003613,4.989531,1.0
0.015837,1.015876,10.16254,10.16254,1.061299,3.0,0.015837,0.003184,0.003232,0.001647,3.913238,0.015837,0.002675,0.002558,0.002191,5.143509,1.0
0.011548,1.203858,7.306292,7.306292,1.685118,2.0,0.011548,0.002236,0.002128,0.000762,4.373655,0.011548,0.00219,0.001918,0.001356,4.877388,0.0
0.009717,1.055449,7.122289,7.122289,1.367435,2.0,0.009717,0.002284,0.001978,0.00073,3.755683,0.009717,0.002024,0.001647,0.00109,4.667124,0.0
0.011964,1.005374,8.916301,8.916301,1.166086,2.0,0.011964,0.003056,0.002497,0.001246,3.566245,0.011964,0.00284,0.002076,0.00198,4.393198,0.0
0.010883,1.160902,7.407022,7.407022,1.507841,2.0,0.010883,0.002598,0.002297,0.000962,3.605242,0.010883,0.002259,0.001974,0.00144,4.365817,0.0
0.01519,1.044712,11.076428,11.076428,1.229929,3.0,0.01519,0.003377,0.003762,0.002045,3.139228,0.01519,0.002663,0.00302,0.002594,4.147041,1.0
0.009717,1.048442,6.687603,6.687603,1.28374,2.0,0.009717,0.002308,0.002134,0.000791,3.470112,0.009717,0.002084,0.001851,0.001243,4.121777,0.0
0.02254,1.087659,13.85263,13.85263,1.425722,3.0,0.02254,0.004331,0.004495,0.003117,4.04994,0.02254,0.003216,0.00368,0.003822,5.249523,1.0
0.014656,1.046221,10.879872,10.879872,1.257923,2.0,0.014656,0.002876,0.002928,0.001348,4.022266,0.014656,0.00234,0.002302,0.001724,5.348284,1.0
0.009757,1.065559,7.265727,7.265727,1.051975,2.0,0.009757,0.002189,0.001934,0.000683,3.910534,0.009757,0.001927,0.001623,0.001015,4.82301,0.0
0.010653,1.001683,7.68921,7.68921,1.426784,2.0,0.010653,0.002795,0.002189,0.001008,3.58907,0.010653,0.002364,0.001883,0.001462,4.399582,0.0
0.01016,1.032342,7.230783,7.230783,1.238913,2.0,0.01016,0.002843,0.002212,0.001038,3.305815,0.01016,0.002673,0.001971,0.001765,3.796982,0.0
0.013856,1.021485,9.410393,9.410393,1.114346,3.0,0.013856,0.003901,0.003904,0.002437,2.549358,0.013856,0.002897,0.003204,0.002986,3.419027,0.0
0.009647,1.003286,6.539504,6.539504,1.200827,2.0,0.009647,0.002196,0.002002,0.000706,3.719988,0.009647,0.002139,0.00165,0.001168,4.547576,0.0
0.021198,1.04535,13.971146,13.971146,1.153428,3.0,0.021198,0.004027,0.004602,0.002991,3.73065,0.021198,0.003308,0.003721,0.003966,4.806918,1.0
0.022189,1.070396,15.948263,15.948263,1.030417,3.0,0.022189,0.003911,0.004389,0.002765,4.163413,0.022189,0.002851,0.003508,0.00327,5.510656,1.0
0.011325,1.012059,7.920151,7.920151,1.053021,3.0,0.011325,0.003308,0.002753,0.001482,2.910911,0.011325,0.002596,0.002328,0.001945,3.748412,1.0
0.016329,1.041446,9.93056,9.93056,1.729612,3.0,0.016329,0.003283,0.003132,0.001647,4.163869,0.016329,0.003021,0.002593,0.002536,5.130296,1.0
0.009738,1.085636,7.279876,7.279876,1.71653,2.0,0.009738,0.002204,0.002099,0.000741,3.587892,0.009738,0.002155,0.00186,0.001297,4.074809,0.0
0.015755,1.02104,11.331859,11.331859,1.585349,3.0,0.015755,0.004734,0.004116,0.003148,2.677155,0.015755,0.003846,0.003388,0.004203,3.514242,1.0
0.010476,1.068517,7.652378,7.652378,0.977096,3.0,0.010476,0.002887,0.002176,0.001046,3.485264,0.010476,0.002132,0.00188,0.001293,4.435666,1.0
0.009402,1.068956,6.984063,6.984063,1.383257,3.0,0.009402,0.001961,0.001883,0.000591,3.950333,0.009402,0.001743,0.001522,0.000857,5.028569,0.0
0.019628,1.075929,13.066638,13.066638,1.059736,2.0,0.019628,0.003956,0.003864,0.002447,4.054471,0.019628,0.003267,0.003125,0.00327,5.234534,1.0
0.0115662248905001,1.0042918421435136,8.497797309749608,8.497797309749608,1.2170716862815485,3.0,0.0115662248905001,0.0037195214148636,0.0032997329919328,0.0019778461898943,2.377260897750333,0.0115662248905001,0.003326886965757,0.002896641318926,0.0031133932501494,2.843463706473139,1.0
0.010285,1.11295,7.198602,7.198602,1.151597,2.0,0.010285,0.00255,0.001849,0.000793,4.182167,0.010285,0.002198,0.001591,0.001178,5.079321,0.0
0.015682,1.008226,11.32411,11.32411,1.392106,2.0,0.015682,0.004039,0.003313,0.002183,3.513294,0.015682,0.003312,0.002899,0.0031,4.265862,1.0
0.009933,1.00585,7.478002,7.478002,1.447904,2.0,0.009933,0.001632,0.001759,0.000461,4.715991,0.009933,0.001621,0.001506,0.000784,5.514273,0.0
0.01692,1.079147,12.470259,12.470259,1.353329,3.0,0.01692,0.00474,0.003628,0.002851,3.355695,0.01692,0.003596,0.003063,0.00357,4.348987,1.0
0.018598,1.060051,12.683644,12.683644,1.205872,2.0,0.018598,0.004548,0.00404,0.00296,3.476761,0.018598,0.00338,0.003378,0.003653,4.503603,1.0
0.015344,1.143203,10.728937,10.728937,1.003521,3.0,0.015344,0.004536,0.003091,0.00241,3.496012,0.015344,0.003522,0.002672,0.003127,4.422663,1.0
0.009755,1.034229,7.318261,7.318261,1.267428,2.0,0.009755,0.002177,0.001909,0.000671,3.967404,0.009755,0.00231,0.001643,0.001285,4.529879,0.0
0.008888,1.093518,6.67726,6.67726,1.33909,3.0,0.008888,0.002565,0.001939,0.000827,3.260031,0.008888,0.002357,0.001793,0.001403,3.640646,0.0
0.009852,1.046786,7.189208,7.189208,1.260384,2.0,0.009852,0.002186,0.001918,0.000676,3.995458,0.009852,0.001964,0.001666,0.001062,4.731246,0.0
0.016031,1.07562,10.460617,10.460617,1.171366,3.0,0.016031,0.003935,0.003755,0.002366,3.220495,0.016031,0.003144,0.002985,0.003007,4.316225,1.0
0.022175,1.083837,16.006622,16.006622,1.159309,2.0,0.022175,0.004285,0.004547,0.003123,3.933962,0.022175,0.003504,0.003593,0.004031,5.194437,1.0
0.012348,1.032285,7.974502,7.974502,2.045236,2.0,0.012348,0.00338,0.002561,0.001439,3.500118,0.012348,0.003057,0.002261,0.002313,4.107849,0.0
0.0118923218777253,1.1248369307820811,8.575356717788862,8.575356717788862,1.070879090560231,2.0,0.0118923218777253,0.0022943629396934,0.0024077832813734,0.000884921730328,3.984567234524884,0.0118923218777253,0.0019839790647018,0.0019582900218238,0.0012433716382,5.057108800972692,1.0
0.018126,1.129067,12.731367,12.731367,1.285154,2.0,0.018126,0.003053,0.003613,0.00179,4.170777,0.018126,0.002717,0.002954,0.002577,5.215101,1.0
0.010012,1.050656,7.505936,7.505936,1.263042,2.0,0.010012,0.002729,0.00227,0.001008,3.206418,0.010012,0.002377,0.002084,0.001599,3.662293,0.0
0.021998,1.15562,14.077384,14.077384,0.985714,3.0,0.021998,0.003893,0.004113,0.002566,4.400458,0.021998,0.003156,0.003322,0.00336,5.669629,1.0
0.014869,1.041924,10.397548,10.397548,0.891868,3.0,0.014869,0.003601,0.003812,0.0022,2.954925,0.014869,0.002961,0.003071,0.002911,3.877017,1.0
0.010505,1.02474,7.853564,7.853564,1.618353,3.0,0.010505,0.003204,0.002712,0.00141,2.691374,0.010505,0.002518,0.002259,0.001831,3.534258,1.0
0.010451,1.103881,7.465871,7.465871,1.123551,2.0,0.010451,0.002764,0.002267,0.001022,3.390111,0.010451,0.002274,0.001872,0.001388,4.366707,0.0
0.01058,1.087942,7.417514,7.417514,0.795949,3.0,0.01058,0.002629,0.002127,0.000915,3.736086,0.01058,0.002218,0.0019,0.001365,4.397745,1.0
0.010589,1.070547,7.383558,7.383558,1.189808,3.0,0.010589,0.002488,0.002179,0.000875,3.716308,0.010589,0.002116,0.001965,0.001334,4.309206,0.0
0.009528,1.045141,7.174627,7.174627,1.030505,2.0,0.009528,0.002093,0.001846,0.000623,4.024859,0.009528,0.002024,0.001628,0.001079,4.60738,0.0
0.009761,1.096738,7.338372,7.338372,1.105207,2.0,0.009761,0.002339,0.001913,0.000731,3.877142,0.009761,0.002209,0.001727,0.001258,4.370039,0.0
0.00873,1.065241,6.524614,6.524614,1.024196,2.0,0.00873,0.002287,0.001577,0.000617,4.083527,0.00873,0.001915,0.001426,0.000912,4.776607,0.0
0.014732,1.016551,10.807155,10.807155,1.631014,3.0,0.014732,0.004543,0.004217,0.003074,2.415361,0.014732,0.003905,0.003515,0.004416,3.079765,1.0
0.018749,1.006843,13.015523,13.015523,1.072275,2.0,0.018749,0.004896,0.004337,0.003422,3.193314,0.018749,0.004005,0.003615,0.004656,4.078006,1.0
0.018667,1.01613,12.023937,12.023937,1.254604,2.0,0.018667,0.003633,0.003725,0.002166,4.034968,0.018667,0.002608,0.00302,0.002547,5.31647,1.0
0.014251,1.102939,10.033918,10.033918,0.91134,2.0,0.014251,0.002703,0.002661,0.001151,4.338351,0.014251,0.001993,0.002199,0.001409,5.572411,1.0
0.016982,1.100025,12.307325,12.307325,1.327177,2.0,0.016982,0.003066,0.003277,0.001611,4.245756,0.016982,0.002857,0.002665,0.002443,5.298021,1.0
0.010348,1.03877,7.749523,7.749523,1.476363,3.0,0.010348,0.002731,0.002598,0.001137,2.930404,0.010348,0.002475,0.002176,0.001737,3.616894,0.0
0.012977,1.051895,8.95788,8.95788,1.139891,2.0,0.012977,0.003584,0.003107,0.0018,3.022556,0.012977,0.002506,0.002548,0.002044,4.107115,1.0
0.009616,1.000364,7.219223,7.219223,1.289651,3.0,0.009616,0.00203,0.001832,0.000598,4.138934,0.009616,0.001841,0.001646,0.000976,4.720606,0.0
0.010068,1.038909,7.132985,7.132985,1.102434,2.0,0.010068,0.002555,0.002307,0.000948,3.255886,0.010068,0.002407,0.001923,0.001519,3.980989,0.0
0.0111125878617192,1.0394974861353965,8.307160728521973,8.307160728521973,1.2031513694766232,2.0,0.0111125878617192,0.0020031285347042,0.0020760423549262,0.0006657980628795,4.38578409602944,0.0111125878617192,0.0018826762730538,0.0017250316478054,0.001043232661608,5.34747529131386,1.0
0.011618,1.060129,7.992522,7.992522,1.161018,2.0,0.011618,0.00268,0.002467,0.001062,3.620948,0.011618,0.002467,0.00218,0.001734,4.196559,1.0
0.009761,1.042803,7.161757,7.161757,1.089975,2.0,0.009761,0.002193,0.002081,0.000731,3.635466,0.009761,0.001838,0.001701,0.001003,4.656254,0.0
0.011925,1.010025,8.197212,8.197212,1.250772,2.0,0.011925,0.002618,0.002516,0.001055,3.69769,0.011925,0.002196,0.002067,0.001455,4.704596,1.0
0.016034,1.027904,10.451166,10.451166,1.196611,3.0,0.016034,0.003314,0.00321,0.001703,3.961649,0.016034,0.002978,0.002586,0.00249,5.045637,1.0
0.012891,1.040146,9.058974,9.058974,1.220791,2.0,0.012891,0.003357,0.003351,0.0018,2.844264,0.012891,0.002942,0.002746,0.002591,3.621955,1.0
0.00906,1.1268,6.795101,6.795101,1.241599,2.0,0.00906,0.001894,0.0018,0.000546,3.979656,0.00906,0.00157,0.001564,0.000786,4.785157,0.0
0.008959,1.253654,6.761081,6.761081,1.403461,3.0,0.008959,0.002132,0.001594,0.000567,4.281587,0.008959,0.002,0.001487,0.000994,4.676759,0.0
0.019135,1.046783,14.284995,14.284995,1.242199,3.0,0.019135,0.004368,0.004311,0.003014,3.424358,0.019135,0.003372,0.003532,0.003815,4.461661,1.0
0.009126,1.029658,6.826951,6.826951,1.375851,3.0,0.009126,0.002794,0.002209,0.001015,2.864678,0.009126,0.002464,0.001846,0.001517,3.6065,0.0
0.009587,1.007697,7.066989,7.066989,1.365149,2.0,0.009587,0.002367,0.00203,0.000778,3.554798,0.009587,0.00223,0.001856,0.001346,3.962819,0.0
0.009838,1.126423,7.358607,7.358607,1.288201,2.0,0.009838,0.002111,0.001884,0.00064,4.099597,0.009838,0.001791,0.001549,0.000897,5.191306,0.0
0.01671,1.05739,12.405169,12.405169,1.490759,2.0,0.01671,0.003148,0.003507,0.001777,3.865738,0.01671,0.002915,0.003032,0.002831,4.548278,1.0
0.017598,1.020443,12.663784,12.663784,1.128761,2.0,0.017598,0.004382,0.004381,0.003072,3.015742,0.017598,0.003587,0.003615,0.004149,3.874722,1.0
0.0100330873748848,1.070326755391553,7.387781063083083,7.387781063083083,1.5705986657892403,2.0,0.0100330873748848,0.0024466654580203,0.002134504302694,0.0008433824385351,3.552520080289092,0.0100330873748848,0.0020866390404315,0.0018359522518457,0.0012359653049777,4.325887255081714,1.0
0.010785,1.0302,7.884232,7.884232,1.172247,3.0,0.010785,0.003191,0.003091,0.001579,2.455898,0.010785,0.002821,0.002481,0.002258,3.209014,1.0
0.010349,1.054628,7.776043,7.776043,1.166583,3.0,0.010349,0.002969,0.002672,0.001276,2.761151,0.010349,0.00269,0.002207,0.001937,3.469185,1.0
0.014105,1.045297,10.306973,10.306973,0.940464,2.0,0.014105,0.003388,0.002969,0.001623,3.608725,0.014105,0.002742,0.00243,0.002148,4.673496,1.0
0.009403,1.096868,7.012555,7.012555,1.552392,2.0,0.009403,0.00214,0.001716,0.000602,4.230224,0.009403,0.001873,0.001529,0.000935,4.922009,0.0
0.00997,1.010759,7.420074,7.420074,1.102523,2.0,0.00997,0.002559,0.0022,0.000911,3.367142,0.00997,0.002372,0.0019,0.001478,3.996916,0.0
0.0130152723865838,1.025831355269856,9.639264425017824,9.639264425017824,0.960097716955652,3.0,0.0130152723865838,0.0030908408141241,0.0028105528841872,0.0013962003562455,3.529875474964999,0.0130152723865838,0.0026509408829559,0.0023553618416708,0.0020120347152201,4.398446503563678,1.0
0.02104,1.030948,13.962328,13.962328,1.182125,2.0,0.02104,0.003641,0.004068,0.002385,4.275872,0.02104,0.002607,0.003193,0.002718,5.771438,1.0
0.009355,1.087831,6.983876,6.983876,1.137181,3.0,0.009355,0.001947,0.001941,0.000605,3.814557,0.009355,0.001638,0.001529,0.000804,5.041944,0.0
0.010426,1.033703,6.841169,6.841169,1.547839,2.0,0.010426,0.002201,0.00217,0.000764,3.789151,0.010426,0.002103,0.001885,0.001276,4.413664,0.0
0.012611,1.02361,8.759619,8.759619,1.344565,2.0,0.012611,0.002613,0.002495,0.001044,4.006232,0.012611,0.002491,0.002178,0.001752,4.644085,1.0
0.011634,1.114698,8.527178,8.527178,1.141896,2.0,0.011634,0.003243,0.002536,0.001356,3.307502,0.011634,0.002745,0.002088,0.001904,4.254305,1.0
0.010347,1.092409,7.69578,7.69578,1.37852,2.0,0.010347,0.002785,0.001904,0.00091,3.969596,0.010347,0.002295,0.00173,0.001321,4.652196,0.0
0.019525,1.072713,11.780596,11.780596,1.173354,2.0,0.019525,0.004789,0.003978,0.003101,3.703403,0.019525,0.003462,0.00334,0.003703,4.808015,1.0
0.020252,1.011741,13.312195,13.312195,1.053932,3.0,0.020252,0.003932,0.003975,0.002501,4.10464,0.020252,0.003008,0.003255,0.003143,5.296505,1.0
0.008822,1.121543,6.598959,6.598959,1.16652,2.0,0.008822,0.00187,0.001762,0.000528,3.942193,0.008822,0.001825,0.001516,0.000901,4.61168,0.0
0.0151058344872825,1.0491752576916142,10.512598307774695,10.512598307774695,1.0592632184084003,2.0,0.0151058344872825,0.0030801116092238,0.0030773727544731,0.0015165848476199,3.906519397491551,0.0151058344872825,0.0026497724558943,0.0025936553575206,0.0021997347490579,4.800661481026372,1.0
0.010144,1.184518,7.511146,7.511146,1.260268,3.0,0.010144,0.002368,0.002054,0.000786,3.784054,0.010144,0.002189,0.001803,0.001286,4.410024,1.0
0.009015,1.076729,6.720411,6.720411,1.671657,2.0,0.009015,0.002201,0.002063,0.000728,3.301003,0.009015,0.002088,0.001871,0.001258,3.69962,0.0
0.017722,1.010316,11.771458,11.771458,1.137033,2.0,0.017722,0.003381,0.003373,0.001825,4.250999,0.017722,0.002549,0.002743,0.002243,5.530166,1.0
0.016239,1.093773,10.266858,10.266858,1.227084,3.0,0.016239,0.003858,0.003976,0.002455,3.1133,0.016239,0.0031,0.003279,0.003259,4.005121,1.0
0.01749,1.023561,10.935486,10.935486,0.997309,3.0,0.01749,0.004103,0.004196,0.002755,3.189714,0.01749,0.003153,0.003416,0.003457,4.196456,1.0
0.00922,1.148853,6.874123,6.874123,1.209806,2.0,0.00922,0.002185,0.001867,0.000661,3.765842,0.00922,0.001998,0.001571,0.001034,4.593645,0.0
0.010743,1.120917,7.3635,7.3635,1.717752,2.0,0.010743,0.003014,0.002279,0.001142,3.390484,0.010743,0.002536,0.002078,0.00172,3.947046,1.0
0.009868,1.042336,7.146764,7.146764,1.417764,2.0,0.009868,0.002787,0.002354,0.001065,3.007007,0.009868,0.002298,0.001959,0.001459,3.861676,0.0
0.016809,1.078039,10.955494,10.955494,1.466296,3.0,0.016809,0.004557,0.004055,0.002976,3.021009,0.016809,0.003697,0.003395,0.004031,3.860757,1.0
0.009914,1.086005,7.006836,7.006836,1.388324,2.0,0.009914,0.00212,0.002088,0.000708,3.73115,0.009914,0.001814,0.001768,0.001027,4.577783,0.0
0.022484,1.05823,15.047131,15.047131,1.075323,2.0,0.022484,0.003986,0.004627,0.002984,3.99654,0.022484,0.003048,0.003636,0.003601,5.344059,1.0
0.017484,1.109397,12.242962,12.242962,1.27604,3.0,0.017484,0.00398,0.003492,0.002243,3.866151,0.017484,0.003147,0.002866,0.002898,5.001606,1.0
0.019123,1.091222,13.362883,13.362883,1.091041,3.0,0.019123,0.004025,0.004332,0.002797,3.484768,0.019123,0.003351,0.003617,0.00389,4.359711,1.0
0.009307,1.069208,6.947005,6.947005,1.015429,2.0,0.009307,0.00193,0.002123,0.000659,3.472799,0.009307,0.001766,0.001799,0.001017,4.189026,0.0
0.009125,1.124898,6.83341,6.83341,1.498447,2.0,0.009125,0.00207,0.001712,0.000577,4.119712,0.009125,0.001868,0.001542,0.000939,4.702867,0.0
0.017569,1.014452,10.993465,10.993465,1.30562,2.0,0.017569,0.003515,0.00344,0.001935,4.084202,0.017569,0.002711,0.002785,0.002417,5.333275,1.0
